log,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
"2016-09-29 02:04:26, Info                  CBS    Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1775,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:26, Info                  CBS    Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.",1776,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:26, Info                  CBS    Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1777,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:26, Info                  CBS    Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.",1778,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:26, Info                  CBS    Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1779,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:26, Info                  CBS    Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.",1780,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1781,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.",1782,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",1783,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.",1784,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",1785,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.",1786,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1787,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.",1788,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1789,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.",1790,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1791,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.",1792,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1793,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.",1794,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1795,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.",1796,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",1797,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:27, Info                  CBS    Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.",1798,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:27, Info                  CBS    Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1799,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.",1800,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1801,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.",1802,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1803,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.",1804,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1805,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.",1806,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0",1807,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.",1808,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",1809,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.",1810,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1811,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.",1812,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
"2016-09-29 02:04:31, Info                  CBS    Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1813,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"2016-09-29 02:04:31, Info                  CBS    Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.",1814,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.
