LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized
1826,412053,Interconnect-1N03,switch_module,error,1092010383,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-08-09 05:43:03.000
1827,416294,Interconnect-0N01,switch_module,error,1093123113,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-08-22 02:48:33.000
1828,416218,Interconnect-1T01,switch_module,error,1093072443,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-08-21 12:44:03.000
1829,418117,Interconnect-1N00,switch_module,error,1093628496,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-08-27 23:11:36.000
1830,416807,Interconnect-1N00,switch_module,error,1093353016,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-08-24 18:40:16.000
1831,422997,Interconnect-1N00,switch_module,error,1094756198,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-10 00:26:38.000
1832,422170,Interconnect-1T01,switch_module,error,1094723305,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-09 15:18:25.000
1833,422093,Interconnect-1T01,switch_module,error,1094689661,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-09 05:57:41.000
1834,421655,Interconnect-0N00,switch_module,error,1094591249,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-08 02:37:29.000
1835,421555,Interconnect-1N00,switch_module,error,1094587409,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-08 01:33:29.000
1836,421509,Interconnect-0N00,switch_module,error,1094585825,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-08 01:07:05.000
1837,429612,Interconnect-1N03,switch_module,error,1095347033,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-16 20:33:53.000
1838,428659,Interconnect-1N03,switch_module,error,1095346765,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-16 20:29:25.000
1839,426750,Interconnect-1N00,switch_module,error,1095346268,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-16 20:21:08.000
1840,434433,Interconnect-0N00,switch_module,error,1095798699,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2004-09-22 02:01:39.000
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,E16,Failed subcommands <*>,2,system_failure,HPC_2k,2005-02-17 19:21:04.000
1842,114402,Interconnect-1N00,switch_module,error,1111072635,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-17 20:47:15.000
1843,112502,Interconnect-1N00,switch_module,error,1111072142,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-17 20:39:02.000
1844,111911,Interconnect-1N02,switch_module,error,1111071995,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-17 20:36:35.000
1845,111529,Interconnect-0N00,switch_module,error,1111071796,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-17 20:33:16.000
1846,111084,Interconnect-1N03,switch_module,error,1111071109,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-17 20:21:49.000
1847,134429,Interconnect-0N03,switch_module,error,1111862374,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-27 00:09:34.000
1848,128445,Interconnect-0N01,switch_module,error,1111848291,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-26 20:14:51.000
1849,126458,Interconnect-0N03,switch_module,error,1111805418,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-03-26 08:20:18.000
1850,146683,Interconnect-0N03,switch_module,error,1112477787,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-04-03 03:06:27.000
1851,163616,Interconnect-1N02,switch_module,error,1114093896,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-04-21 20:01:36.000
1852,165338,Interconnect-0N00,switch_module,error,1114095980,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-04-21 20:36:20.000
1853,177431,Interconnect-1N00,switch_module,error,1114545444,1,Linkerror event interval expired,E26,Linkerror event interval expired,0,normal,HPC_2k,2005-04-27 01:27:24.000
1854,207120,Interconnect-0N02,switch_module,error,1116534650,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-05-20 02:00:50.000
1855,285082,Interconnect-0N02,switch_module,error,1120712655,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-07-07 10:34:15.000
1856,66621,Interconnect-1T01,switch_module,error,1127018764,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-09-18 10:16:04.000
1857,74687,Interconnect-1T01,switch_module,error,1127530580,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-09-24 08:26:20.000
1858,73130,Interconnect-1T01,switch_module,error,1127205865,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-09-20 14:14:25.000
1859,80945,Interconnect-1T01,switch_module,error,1127633812,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-09-25 13:06:52.000
1860,90917,Interconnect-1T01,switch_module,error,1128098598,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-09-30 22:13:18.000
1861,88545,Interconnect-1T01,switch_module,error,1127812228,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-09-27 14:40:28.000
1862,112591,Interconnect-1T01,switch_module,error,1128795669,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-08 23:51:09.000
1863,106636,Interconnect-1N01,switch_module,error,1128546820,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-06 02:43:40.000
1864,106563,Interconnect-0N03,switch_module,error,1128538056,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-06 00:17:36.000
1865,119191,Interconnect-1T01,switch_module,error,1129156719,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-13 04:08:39.000
1866,117927,Interconnect-1T01,switch_module,error,1129005435,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-11 10:07:15.000
1867,163591,Interconnect-1T01,switch_module,error,1130665941,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-30 15:22:21.000
1868,155348,Interconnect-1T01,switch_module,error,1130288994,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-26 06:39:54.000
1869,154298,Interconnect-1T01,switch_module,error,1130114502,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-24 06:11:42.000
1870,163678,Interconnect-1T01,switch_module,error,1130673545,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-30 17:29:05.000
1871,167309,Interconnect-1T01,switch_module,error,1130861712,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-01 21:45:12.000
1872,166452,Interconnect-0N03,switch_module,error,1130779845,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-31 23:00:45.000
1873,165502,Interconnect-1T01,switch_module,error,1130700556,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-31 00:59:16.000
1874,165392,Interconnect-1T01,switch_module,error,1130688133,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-10-30 21:32:13.000
1875,197294,Interconnect-0N01,switch_module,error,1131268024,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-06 14:37:04.000
1876,212267,Interconnect-1T01,switch_module,error,1131857400,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-13 10:20:00.000
1877,203897,Interconnect-0N01,switch_module,error,1131386680,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-07 23:34:40.000
1878,203650,Interconnect-0N01,switch_module,error,1131341748,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-07 11:05:48.000
1879,203182,Interconnect-1T01,switch_module,error,1131293685,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-06 21:44:45.000
1880,227118,Interconnect-1N00,switch_module,error,1132212763,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-17 13:02:43.000
1881,229109,Interconnect-1N00,switch_module,error,1132369090,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-19 08:28:10.000
1882,236414,Interconnect-1T01,switch_module,error,1132422989,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-19 23:26:29.000
1883,236835,Interconnect-1T01,switch_module,error,1132474878,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-20 13:51:18.000
1884,244496,Interconnect-1T01,switch_module,error,1133000231,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-26 15:47:11.000
1885,244394,Interconnect-1T01,switch_module,error,1132933346,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-11-25 21:12:26.000
1886,262885,Interconnect-1T01,switch_module,error,1133518990,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-02 15:53:10.000
1887,261997,Interconnect-1T01,switch_module,error,1133387468,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-01 03:21:08.000
1888,280293,Interconnect-1T01,switch_module,error,1134279282,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-11 11:04:42.000
1889,292522,Interconnect-1T01,switch_module,error,1134758547,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-17 00:12:27.000
1890,298653,Interconnect-1T01,switch_module,error,1134866941,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-18 06:19:01.000
1891,307604,Interconnect-1T01,switch_module,error,1135453027,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-25 01:07:07.000
1892,304336,Interconnect-1T01,switch_module,error,1135418418,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-24 15:30:18.000
1893,303787,Interconnect-1T01,switch_module,error,1135214320,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-22 06:48:40.000
1894,303668,Interconnect-1T01,switch_module,error,1135179178,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2005-12-21 21:02:58.000
1895,314828,Interconnect-1T01,switch_module,error,1138020376,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-01-23 18:16:16.000
1896,335192,Interconnect-1N03,switch_module,error,1140228727,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-02-18 07:42:07.000
1897,335191,Interconnect-0N03,switch_module,error,1140228727,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-02-18 07:42:07.000
1898,327915,Interconnect-0N02,switch_module,error,1140099136,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-02-16 19:42:16.000
1899,379417,Interconnect-1N00,switch_module,error,1141791316,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-08 09:45:16.000
1900,379300,Interconnect-1N00,switch_module,error,1141770248,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-08 03:54:08.000
1901,379111,Interconnect-0T01,switch_module,error,1141726583,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-07 15:46:23.000
1902,396457,Interconnect-1N00,switch_module,error,1142527572,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-16 22:16:12.000
1903,415687,Interconnect-0T00,switch_module,error,1143027001,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-22 17:00:01.000
1904,414825,Interconnect-1N00,switch_module,error,1142865108,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-20 20:01:48.000
1905,414569,Interconnect-1N02,switch_module,error,1142843014,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-20 13:53:34.000
1906,414493,Interconnect-1N02,switch_module,error,1142837578,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-20 12:22:58.000
1907,414390,Interconnect-1N00,switch_module,error,1142825359,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-03-20 08:59:19.000
1908,443580,Interconnect-1T01,switch_module,error,1144142493,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-04-04 14:51:33.000
1909,479886,Interconnect-1T02,switch_module,error,1146011009,1,link errors remain current,E23,link errors remain current,4,network_anomaly,HPC_2k,2006-04-26 05:53:29.000
1910,2573188,node-129,unix.hw,net.niff.up,1074131255,1,NIFF: node node-129 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-15 07:17:35.000
1911,2573624,node-148,unix.hw,net.niff.up,1074131743,1,NIFF: node node-148 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,0,normal,HPC_2k,2004-01-15 07:25:43.000
1912,2576312,node-24,unix.hw,net.niff.up,1074178812,1,NIFF: node node-24 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-15 20:30:12.000
1913,2576662,node-232,unix.hw,net.niff.up,1074179408,1,NIFF: node node-232 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-15 20:40:08.000
1914,2587654,node-17,unix.hw,net.niff.up,1074241968,1,NIFF: node node-17 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-01-16 14:02:48.000
