LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1602,-,1131567099,2005.11.09,tbird-admin1,Nov,9,12:11:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:39.000,2025-11-09 12:11:39,12,6,9,11,1,1,0,1.0,1599,161
1600,-,1131567099,2005.11.09,cn608,Nov,9,12:11:39,cn608/cn608,ntpd,10784.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:39.000,2025-11-09 12:11:39,12,6,9,11,1,1,0,0.0,1600,161
1601,-,1131567099,2005.11.09,dn858,Nov,9,12:11:39,dn858/dn858,ntpd,3042.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:39.000,2025-11-09 12:11:39,12,6,9,11,1,1,0,0.0,1601,161
1603,-,1131567100,2005.11.09,tbird-admin1,Nov,9,12:11:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:40.000,2025-11-09 12:11:40,12,6,9,11,1,1,0,1.0,1602,161
1604,-,1131567100,2005.11.09,tbird-sm1,Nov,9,12:11:40,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:11:40.000,2025-11-09 12:11:40,12,6,9,11,1,1,0,0.0,1603,161
1605,-,1131567101,2005.11.09,bn85,Nov,9,12:11:41,bn85/bn85,ntpd,23096.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:41.000,2025-11-09 12:11:41,12,6,9,11,1,1,0,1.0,1604,161
1606,-,1131567103,2005.11.09,tbird-admin1,Nov,9,12:11:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:43.000,2025-11-09 12:11:43,12,6,9,11,1,1,0,2.0,1605,161
1612,-,1131567104,2005.11.09,tbird-sm1,Nov,9,12:11:44,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:11:44.000,2025-11-09 12:11:44,12,6,9,11,1,1,0,1.0,1606,161
1611,-,1131567104,2005.11.09,tbird-sm1,Nov,9,12:11:44,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:11:44.000,2025-11-09 12:11:44,12,6,9,11,1,1,0,0.0,1607,161
1610,-,1131567104,2005.11.09,dn597,Nov,9,12:11:44,dn597/dn597,ntpd,335.0,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:44.000,2025-11-09 12:11:44,12,6,9,11,1,1,0,0.0,1608,161
1608,-,1131567104,2005.11.09,cn656,Nov,9,12:11:44,cn656/cn656,ntpd,32284.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:44.000,2025-11-09 12:11:44,12,6,9,11,1,1,0,0.0,1609,161
1607,-,1131567104,2005.11.09,cn538,Nov,9,12:11:44,cn538/cn538,ntpd,7709.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:44.000,2025-11-09 12:11:44,12,6,9,11,1,1,0,0.0,1610,161
1609,-,1131567104,2005.11.09,cn688,Nov,9,12:11:44,cn688/cn688,ntpd,19262.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:44.000,2025-11-09 12:11:44,12,6,9,11,1,1,0,0.0,1611,161
1613,-,1131567107,2005.11.09,tbird-admin1,Nov,9,12:11:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:47.000,2025-11-09 12:11:47,12,6,9,11,1,1,0,3.0,1612,161
1614,-,1131567107,2005.11.09,tbird-admin1,Nov,9,12:11:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:47.000,2025-11-09 12:11:47,12,6,9,11,1,1,0,0.0,1613,161
1615,-,1131567108,2005.11.09,cn814,Nov,9,12:11:48,cn814/cn814,ntpd,28198.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:48.000,2025-11-09 12:11:48,12,6,9,11,1,1,0,1.0,1614,161
1616,-,1131567108,2005.11.09,dn639,Nov,9,12:11:48,dn639/dn639,ntpd,905.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:48.000,2025-11-09 12:11:48,12,6,9,11,1,1,0,0.0,1615,161
1617,-,1131567108,2005.11.09,tbird-admin1,Nov,9,12:11:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:48.000,2025-11-09 12:11:48,12,6,9,11,1,1,0,0.0,1616,161
1618,-,1131567109,2005.11.09,dn214,Nov,9,12:11:49,dn214/dn214,ntpd,11183.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:49.000,2025-11-09 12:11:49,12,6,9,11,1,1,0,1.0,1617,161
1619,-,1131567109,2005.11.09,tbird-admin1,Nov,9,12:11:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:49.000,2025-11-09 12:11:49,12,6,9,11,1,1,0,0.0,1618,161
1620,-,1131567109,2005.11.09,tbird-admin1,Nov,9,12:11:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:49.000,2025-11-09 12:11:49,12,6,9,11,1,1,0,0.0,1619,161
1621,-,1131567110,2005.11.09,tbird-admin1,Nov,9,12:11:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:50.000,2025-11-09 12:11:50,12,6,9,11,1,1,0,1.0,1620,161
1622,-,1131567110,2005.11.09,tbird-admin1,Nov,9,12:11:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:50.000,2025-11-09 12:11:50,12,6,9,11,1,1,0,0.0,1621,161
1623,-,1131567110,2005.11.09,tbird-admin1,Nov,9,12:11:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:50.000,2025-11-09 12:11:50,12,6,9,11,1,1,0,0.0,1622,161
1624,-,1131567111,2005.11.09,tbird-admin1,Nov,9,12:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:51.000,2025-11-09 12:11:51,12,6,9,11,1,1,0,1.0,1623,161
1625,-,1131567111,2005.11.09,tbird-admin1,Nov,9,12:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:51.000,2025-11-09 12:11:51,12,6,9,11,1,1,0,0.0,1624,161
1627,-,1131567113,2005.11.09,tbird-admin1,Nov,9,12:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:53.000,2025-11-09 12:11:53,12,6,9,11,1,1,0,2.0,1625,161
1626,-,1131567113,2005.11.09,tbird-admin1,Nov,9,12:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:53.000,2025-11-09 12:11:53,12,6,9,11,1,1,0,0.0,1626,161
1628,-,1131567114,2005.11.09,cn794,Nov,9,12:11:54,cn794/cn794,ntpd,29916.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:54.000,2025-11-09 12:11:54,12,6,9,11,1,1,0,1.0,1627,161
1629,-,1131567114,2005.11.09,dn179,Nov,9,12:11:54,dn179/dn179,ntpd,11972.0,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:54.000,2025-11-09 12:11:54,12,6,9,11,1,1,0,0.0,1628,161
1630,-,1131567114,2005.11.09,tbird-admin1,Nov,9,12:11:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:54.000,2025-11-09 12:11:54,12,6,9,11,1,1,0,0.0,1629,161
1631,-,1131567114,2005.11.09,tbird-sm1,Nov,9,12:11:54,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:11:54.000,2025-11-09 12:11:54,12,6,9,11,1,1,0,0.0,1630,161
1632,-,1131567116,2005.11.09,bn922,Nov,9,12:11:56,bn922/bn922,ntpd,25106.0,"synchronized to 10.100.8.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:56.000,2025-11-09 12:11:56,12,6,9,11,1,1,0,2.0,1631,161
1633,-,1131567116,2005.11.09,cn684,Nov,9,12:11:56,cn684/cn684,ntpd,19346.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:56.000,2025-11-09 12:11:56,12,6,9,11,1,1,0,0.0,1632,161
1634,-,1131567117,2005.11.09,bn455,Nov,9,12:11:57,bn455/bn455,ntpd,31532.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:57.000,2025-11-09 12:11:57,12,6,9,11,1,1,0,1.0,1633,161
1635,-,1131567117,2005.11.09,tbird-admin1,Nov,9,12:11:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:57.000,2025-11-09 12:11:57,12,6,9,11,1,1,0,0.0,1634,161
1636,-,1131567117,2005.11.09,tbird-admin1,Nov,9,12:11:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:57.000,2025-11-09 12:11:57,12,6,9,11,1,1,0,0.0,1635,161
1637,-,1131567118,2005.11.09,tbird-admin1,Nov,9,12:11:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:58.000,2025-11-09 12:11:58,12,6,9,11,1,1,0,1.0,1636,161
1638,-,1131567118,2005.11.09,tbird-admin1,Nov,9,12:11:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:58.000,2025-11-09 12:11:58,12,6,9,11,1,1,0,0.0,1637,161
1639,-,1131567118,2005.11.09,tbird-admin1,Nov,9,12:11:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:11:58.000,2025-11-09 12:11:58,12,6,9,11,1,1,0,0.0,1638,161
1640,-,1131567118,2005.11.09,tbird-sm1,Nov,9,12:11:58,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:11:58.000,2025-11-09 12:11:58,12,6,9,11,1,1,0,0.0,1639,161
1641,-,1131567118,2005.11.09,tbird-sm1,Nov,9,12:11:58,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:11:58.000,2025-11-09 12:11:58,12,6,9,11,1,1,0,0.0,1640,161
1642,-,1131567119,2005.11.09,cn1014,Nov,9,12:11:59,cn1014/cn1014,ntpd,19389.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:11:59.000,2025-11-09 12:11:59,12,6,9,11,1,1,0,1.0,1641,161
1643,-,1131567121,2005.11.09,tbird-admin1,Nov,9,12:12:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:01.000,2025-11-09 12:12:01,12,6,9,11,1,1,0,2.0,1642,99
1644,-,1131567122,2005.11.09,tbird-admin1,Nov,9,12:12:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:02.000,2025-11-09 12:12:02,12,6,9,11,1,1,0,1.0,1643,99
1645,-,1131567122,2005.11.09,tbird-admin1,Nov,9,12:12:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:02.000,2025-11-09 12:12:02,12,6,9,11,1,1,0,0.0,1644,99
1646,-,1131567123,2005.11.09,cn730,Nov,9,12:12:03,cn730/cn730,ntpd,28778.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:03.000,2025-11-09 12:12:03,12,6,9,11,1,1,0,1.0,1645,99
1647,-,1131567123,2005.11.09,cn989,Nov,9,12:12:03,cn989/cn989,ntpd,2256.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:03.000,2025-11-09 12:12:03,12,6,9,11,1,1,0,0.0,1646,99
1648,-,1131567124,2005.11.09,cn967,Nov,9,12:12:04,cn967/cn967,ntpd,19908.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:04.000,2025-11-09 12:12:04,12,6,9,11,1,1,0,1.0,1647,99
1649,-,1131567124,2005.11.09,tbird-admin1,Nov,9,12:12:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:04.000,2025-11-09 12:12:04,12,6,9,11,1,1,0,0.0,1648,99
1650,-,1131567124,2005.11.09,tbird-admin1,Nov,9,12:12:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:04.000,2025-11-09 12:12:04,12,6,9,11,1,1,0,0.0,1649,99
1651,-,1131567125,2005.11.09,cn591,Nov,9,12:12:05,cn591/cn591,ntpd,17957.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:05.000,2025-11-09 12:12:05,12,6,9,11,1,1,0,1.0,1650,99
1652,-,1131567126,2005.11.09,bn503,Nov,9,12:12:06,bn503/bn503,ntpd,29348.0,"synchronized to 10.100.12.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:06.000,2025-11-09 12:12:06,12,6,9,11,1,1,0,1.0,1651,99
1653,-,1131567126,2005.11.09,tbird-admin1,Nov,9,12:12:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:06.000,2025-11-09 12:12:06,12,6,9,11,1,1,0,0.0,1652,99
1654,-,1131567128,2005.11.09,tbird-sm1,Nov,9,12:12:08,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:12:08.000,2025-11-09 12:12:08,12,6,9,11,1,1,0,2.0,1653,99
1655,-,1131567129,2005.11.09,tbird-admin1,Nov,9,12:12:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:09.000,2025-11-09 12:12:09,12,6,9,11,1,1,0,1.0,1654,99
1656,-,1131567131,2005.11.09,dn669,Nov,9,12:12:11,dn669/dn669,ntpd,504.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:11.000,2025-11-09 12:12:11,12,6,9,11,1,1,0,2.0,1655,99
1660,-,1131567132,2005.11.09,tbird-sm1,Nov,9,12:12:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:12:12.000,2025-11-09 12:12:12,12,6,9,11,1,1,0,1.0,1656,99
1659,-,1131567132,2005.11.09,tbird-sm1,Nov,9,12:12:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:12:12.000,2025-11-09 12:12:12,12,6,9,11,1,1,0,0.0,1657,99
1657,-,1131567132,2005.11.09,cn5,Nov,9,12:12:12,cn5/cn5,ntpd,14426.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:12.000,2025-11-09 12:12:12,12,6,9,11,1,1,0,0.0,1658,99
1658,-,1131567132,2005.11.09,tbird-admin1,Nov,9,12:12:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:12.000,2025-11-09 12:12:12,12,6,9,11,1,1,0,0.0,1659,99
1661,-,1131567133,2005.11.09,tbird-admin1,Nov,9,12:12:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:13.000,2025-11-09 12:12:13,12,6,9,11,1,1,0,1.0,1660,99
1662,-,1131567135,2005.11.09,bn62,Nov,9,12:12:15,bn62/bn62,ntpd,22043.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:15.000,2025-11-09 12:12:15,12,6,9,11,1,1,0,2.0,1661,99
1663,-,1131567136,2005.11.09,bn801,Nov,9,12:12:16,bn801/bn801,ntpd,23830.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:16.000,2025-11-09 12:12:16,12,6,9,11,1,1,0,1.0,1662,99
1664,-,1131567136,2005.11.09,tbird-admin1,Nov,9,12:12:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:16.000,2025-11-09 12:12:16,12,6,9,11,1,1,0,0.0,1663,99
1665,-,1131567136,2005.11.09,tbird-admin1,Nov,9,12:12:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:16.000,2025-11-09 12:12:16,12,6,9,11,1,1,0,0.0,1664,99
1666,-,1131567137,2005.11.09,tbird-admin1,Nov,9,12:12:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:17.000,2025-11-09 12:12:17,12,6,9,11,1,1,0,1.0,1665,99
1667,-,1131567139,2005.11.09,cn948,Nov,9,12:12:19,cn948/cn948,ntpd,29836.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:12:19.000,2025-11-09 12:12:19,12,6,9,11,1,1,0,2.0,1666,99
1668,-,1131567139,2005.11.09,tbird-admin1,Nov,9,12:12:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:12:19.000,2025-11-09 12:12:19,12,6,9,11,1,1,0,0.0,1667,99
