LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1854,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",E134,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }",0,normal,Android_2k,2025-03-17 16:16:04.459,2025-03-17 16:16:04.459,16,0,17,3,0,1,0,0.0,1855,314
1853,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",E136,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }",0,normal,Android_2k,2025-03-17 16:16:04.459,2025-03-17 16:16:04.459,16,0,17,3,0,1,0,0.0,1856,314
1855,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",0,normal,Android_2k,2025-03-17 16:16:04.459,2025-03-17 16:16:04.459,16,0,17,3,0,1,0,0.0,1857,314
1859,03-17,16:16:04.460,1702,2633,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46",E55,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",0,normal,Android_2k,2025-03-17 16:16:04.460,2025-03-17 16:16:04.460,16,0,17,3,0,1,0,0.001,1858,314
1860,03-17,16:16:04.460,1702,2633,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},E56,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},0,normal,Android_2k,2025-03-17 16:16:04.460,2025-03-17 16:16:04.460,16,0,17,3,0,1,0,0.0,1859,314
1861,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",E136,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }",0,normal,Android_2k,2025-03-17 16:16:04.476,2025-03-17 16:16:04.476,16,0,17,3,0,1,0,0.016,1860,314
1862,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",E134,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }",0,normal,Android_2k,2025-03-17 16:16:04.476,2025-03-17 16:16:04.476,16,0,17,3,0,1,0,0.0,1861,314
1863,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",0,normal,Android_2k,2025-03-17 16:16:04.476,2025-03-17 16:16:04.476,16,0,17,3,0,1,0,0.0,1862,314
1864,03-17,16:16:04.476,1702,3694,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46",E55,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",0,normal,Android_2k,2025-03-17 16:16:04.476,2025-03-17 16:16:04.476,16,0,17,3,0,1,0,0.0,1863,314
1865,03-17,16:16:04.476,1702,3694,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},E56,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},0,normal,Android_2k,2025-03-17 16:16:04.476,2025-03-17 16:16:04.476,16,0,17,3,0,1,0,0.0,1864,314
1866,03-17,16:16:04.540,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",0,normal,Android_2k,2025-03-17 16:16:04.540,2025-03-17 16:16:04.540,16,0,17,3,0,1,0,0.064,1865,314
1867,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,cancelAutohide,E27,cancelAutohide,0,normal,Android_2k,2025-03-17 16:16:04.541,2025-03-17 16:16:04.541,16,0,17,3,0,1,0,0.001,1866,314
1868,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",0,normal,Android_2k,2025-03-17 16:16:04.541,2025-03-17 16:16:04.541,16,0,17,3,0,1,0,0.0,1867,314
1869,03-17,16:16:04.583,7111,7111,V,AudioManager,getRingerMode...,E57,getRingerMode...,0,normal,Android_2k,2025-03-17 16:16:04.583,2025-03-17 16:16:04.583,16,0,17,3,0,1,0,0.042,1868,314
1870,03-17,16:16:04.597,1702,2633,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",0,normal,Android_2k,2025-03-17 16:16:04.597,2025-03-17 16:16:04.597,16,0,17,3,0,1,0,0.014,1869,314
1872,03-17,16:16:04.598,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:16:04.598,2025-03-17 16:16:04.598,16,0,17,3,0,1,0,0.001,1870,314
1871,03-17,16:16:04.598,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:16:04.598,2025-03-17 16:16:04.598,16,0,17,3,0,1,0,0.0,1871,314
1873,03-17,16:16:04.598,1702,2644,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mm id=4097 notification=Notification(pri=1 contentView=null vibrate=[] sound=null tick defaults=0x0 flags=0x101 color=0x00000000 category=msg vis=PRIVATE),E45,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=null vibrate=[<*>] sound=null tick defaults=<*> flags=<*> color=<*> category=msg vis=PRIVATE),0,normal,Android_2k,2025-03-17 16:16:04.598,2025-03-17 16:16:04.598,16,0,17,3,0,1,0,0.0,1872,314
1874,03-17,16:16:04.606,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mm|4097|null|10112,E44,enqueueNotificationInternal: n.getKey = <*>,0,normal,Android_2k,2025-03-17 16:16:04.606,2025-03-17 16:16:04.606,16,0,17,3,0,1,0,0.008,1873,314
1875,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",E160,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",0,normal,Android_2k,2025-03-17 16:16:04.609,2025-03-17 16:16:04.609,16,0,17,3,0,1,0,0.003,1874,314
1876,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight",E162,"updateLightsLocked,turn off notificationLight",0,normal,Android_2k,2025-03-17 16:16:04.609,2025-03-17 16:16:04.609,16,0,17,3,0,1,0,0.0,1875,314
1877,03-17,16:16:04.647,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mm|4097|null|10112,E17,addNotification key=<*>|<*>|<*>|null|<*>,0,normal,Android_2k,2025-03-17 16:16:04.647,2025-03-17 16:16:04.647,16,0,17,3,0,1,0,0.038,1876,314
1878,03-17,16:16:04.765,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,E81,mHeadsUpExistenceChangedRunnable,0,normal,Android_2k,2025-03-17 16:16:04.765,2025-03-17 16:16:04.765,16,0,17,3,0,1,0,0.118,1877,314
1879,03-17,16:16:04.769,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,E43,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,0,normal,Android_2k,2025-03-17 16:16:04.769,2025-03-17 16:16:04.769,16,0,17,3,0,1,0,0.004,1878,314
1880,03-17,16:16:04.769,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,0,normal,Android_2k,2025-03-17 16:16:04.769,2025-03-17 16:16:04.769,16,0,17,3,0,1,0,0.0,1879,314
1881,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0",E163,"updateNotificationShade: total=<*>, active=<*>",0,normal,Android_2k,2025-03-17 16:16:04.772,2025-03-17 16:16:04.772,16,0,17,3,0,1,0,0.003,1880,314
1882,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,removeNotificationChildren,E112,removeNotificationChildren,0,normal,Android_2k,2025-03-17 16:16:04.772,2025-03-17 16:16:04.772,16,0,17,3,0,1,0,0.0,1881,314
1883,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1",E163,"updateNotificationShade: total=<*>, active=<*>",0,normal,Android_2k,2025-03-17 16:16:04.774,2025-03-17 16:16:04.774,16,0,17,3,0,1,0,0.002,1882,314
1884,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,removeNotificationChildren,E112,removeNotificationChildren,0,normal,Android_2k,2025-03-17 16:16:04.774,2025-03-17 16:16:04.774,16,0,17,3,0,1,0,0.0,1883,314
1885,03-17,16:16:04.774,1702,2107,I,NotificationManager,Marking notification as seen 0|com.tencent.mm|4097|null|10112,E80,Marking notification as seen <*>|<*>|<*>|null|<*>,0,normal,Android_2k,2025-03-17 16:16:04.774,2025-03-17 16:16:04.774,16,0,17,3,0,1,0,0.0,1884,314
1886,03-17,16:16:04.790,1702,17621,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:04.790,2025-03-17 16:16:04.790,16,0,17,3,0,1,0,0.016,1885,314
1887,03-17,16:16:04.791,1702,3694,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:04.791,2025-03-17 16:16:04.791,16,0,17,3,0,1,0,0.001,1886,314
1888,03-17,16:16:04.808,1702,27365,I,NotificationManager,onNotificationExpansionChanged called,E90,onNotificationExpansionChanged called,0,normal,Android_2k,2025-03-17 16:16:04.808,2025-03-17 16:16:04.808,16,0,17,3,0,1,0,0.017,1887,314
1889,03-17,16:16:04.816,1702,8303,I,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,E41,Destroying surface Surface(name=<*>) called by <*>,0,normal,Android_2k,2025-03-17 16:16:04.816,2025-03-17 16:16:04.816,16,0,17,3,0,1,0,0.008,1888,314
1890,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",0,normal,Android_2k,2025-03-17 16:16:04.850,2025-03-17 16:16:04.850,16,0,17,3,0,1,0,0.034,1889,314
1891,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,0,normal,Android_2k,2025-03-17 16:16:04.850,2025-03-17 16:16:04.850,16,0,17,3,0,1,0,0.0,1890,314
1892,03-17,16:16:04.858,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:04.858,2025-03-17 16:16:04.858,16,0,17,3,0,1,0,0.008,1891,314
1893,03-17,16:16:04.949,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",0,normal,Android_2k,2025-03-17 16:16:04.949,2025-03-17 16:16:04.949,16,0,17,3,0,1,0,0.091,1892,314
1894,03-17,16:16:04.950,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,0,normal,Android_2k,2025-03-17 16:16:04.950,2025-03-17 16:16:04.950,16,0,17,3,0,1,0,0.001,1893,314
1895,03-17,16:16:05.061,1702,3697,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:05.061,2025-03-17 16:16:05.061,16,0,17,3,0,1,0,0.111,1894,314
1896,03-17,16:16:05.065,1702,2633,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:05.065,2025-03-17 16:16:05.065,16,0,17,3,0,1,0,0.004,1895,314
1897,03-17,16:16:05.070,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:05.070,2025-03-17 16:16:05.070,16,0,17,3,0,1,0,0.005,1896,314
1898,03-17,16:16:05.076,1702,2113,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:05.076,2025-03-17 16:16:05.076,16,0,17,3,0,1,0,0.006,1897,314
1899,03-17,16:16:05.079,1702,27365,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:05.079,2025-03-17 16:16:05.079,16,0,17,3,0,1,0,0.003,1898,314
1900,03-17,16:16:05.443,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:16:05.443,2025-03-17 16:16:05.443,16,0,17,3,0,1,0,0.364,1899,314
1901,03-17,16:16:05.512,1702,2096,I,AlarmManager,"sending alarm Alarm{2741459 type 3 when 509267844 PendingIntent{f75f81e: PendingIntentRecord{e204f60 com.android.phone broadcastIntent}}},repeatInterval = 0,listenerTag =null",E119,"sending alarm Alarm{<*> type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*> <*> broadcastIntent}}},repeatInterval = <*>,listenerTag =null",0,normal,Android_2k,2025-03-17 16:16:05.512,2025-03-17 16:16:05.512,16,0,17,3,0,1,0,0.069,1900,314
1902,03-17,16:16:05.514,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:16:05.514,2025-03-17 16:16:05.514,16,0,17,3,0,1,0,0.002,1901,314
1903,03-17,16:16:05.514,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:16:05.514,2025-03-17 16:16:05.514,16,0,17,3,0,1,0,0.0,1902,314
1904,03-17,16:16:05.528,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:16:05.528,2025-03-17 16:16:05.528,16,0,17,3,0,1,0,0.014,1903,314
1905,03-17,16:16:05.529,1702,1702,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:16:05.529,2025-03-17 16:16:05.529,16,0,17,3,0,1,0,0.001,1904,314
1906,03-17,16:16:05.579,1702,8671,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:16:05.579,2025-03-17 16:16:05.579,16,0,17,3,0,1,0,0.05,1905,314
1907,03-17,16:16:05.579,1702,8671,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:16:05.579,2025-03-17 16:16:05.579,16,0,17,3,0,1,0,0.0,1906,314
1908,03-17,16:16:05.590,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",0,normal,Android_2k,2025-03-17 16:16:05.590,2025-03-17 16:16:05.590,16,0,17,3,0,1,0,0.011,1907,314
1909,03-17,16:16:05.591,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,0,normal,Android_2k,2025-03-17 16:16:05.591,2025-03-17 16:16:05.591,16,0,17,3,0,1,0,0.001,1908,314
1910,03-17,16:16:05.594,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,E77,logNotificationVisibilityChanges runInThread start,0,normal,Android_2k,2025-03-17 16:16:05.594,2025-03-17 16:16:05.594,16,0,17,3,0,1,0,0.003,1909,314
1911,03-17,16:16:05.595,1702,2618,I,NotificationManager,onNotificationVisibilityChanged called,E91,onNotificationVisibilityChanged called,0,normal,Android_2k,2025-03-17 16:16:05.595,2025-03-17 16:16:05.595,16,0,17,3,0,1,0,0.001,1910,314
1912,03-17,16:16:05.595,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,E76,logNotificationVisibilityChanges runInThread over,1,security_anomaly,Android_2k,2025-03-17 16:16:05.595,2025-03-17 16:16:05.595,16,0,17,3,0,1,0,0.0,1911,314
1913,03-17,16:16:05.768,1702,14640,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:16:05.768,2025-03-17 16:16:05.768,16,0,17,3,0,1,0,0.173,1912,314
1914,03-17,16:16:05.768,1702,14640,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:16:05.768,2025-03-17 16:16:05.768,16,0,17,3,0,1,0,0.0,1913,314
1915,03-17,16:16:06.670,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261991304, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",0,normal,Android_2k,2025-03-17 16:16:06.670,2025-03-17 16:16:06.670,16,0,17,3,0,1,0,0.902,1914,314
1916,03-17,16:16:06.671,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:16:06.671,2025-03-17 16:16:06.671,16,0,17,3,0,1,0,0.001,1915,314
1917,03-17,16:16:06.676,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=622.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261991304, downTime=261991304, deviceId=3, source=0x1002 }, mBlockTouches=false",E87,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=false",0,normal,Android_2k,2025-03-17 16:16:06.676,2025-03-17 16:16:06.676,16,0,17,3,0,1,0,0.005,1916,314
1918,03-17,16:16:06.688,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",0,normal,Android_2k,2025-03-17 16:16:06.688,2025-03-17 16:16:06.688,16,0,17,3,0,1,0,0.012,1917,314
1919,03-17,16:16:06.689,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,0,normal,Android_2k,2025-03-17 16:16:06.689,2025-03-17 16:16:06.689,16,0,17,3,0,1,0,0.001,1918,314
1921,03-17,16:16:06.733,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,0,normal,Android_2k,2025-03-17 16:16:06.733,2025-03-17 16:16:06.733,16,0,17,3,0,1,0,0.044,1919,314
