LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1797,Jul,7,15:00:50,calvisitor-10-105-160-205,kernel,0,,ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],0,normal,Mac_2k,2025-07-07 15:00:50.000,2025-07-07 15:00:50,15,0,7,7,0,1,0,818.0,1796,1
1798,Jul,7,15:01:07,calvisitor-10-105-160-205,sandboxd,129,[38210],com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-07 15:01:07.000,2025-07-07 15:01:07,15,0,7,7,0,1,0,17.0,1797,2
1799,Jul,7,15:01:12,calvisitor-10-105-160-205,sandboxd,129,[38210],com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-07 15:01:12.000,2025-07-07 15:01:12,15,0,7,7,0,1,0,5.0,1798,2
1800,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,E109,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,0,normal,Mac_2k,2025-07-07 15:14:27.000,2025-07-07 15:14:27,15,0,7,7,0,1,0,795.0,1799,2
1801,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,E252,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,0,normal,Mac_2k,2025-07-07 15:14:27.000,2025-07-07 15:14:27,15,0,7,7,0,1,0,0.0,1800,2
1802,Jul,7,15:28:00,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics,1,security_anomaly,Mac_2k,2025-07-07 15:28:00.000,2025-07-07 15:28:00,15,0,7,7,0,1,0,813.0,1801,2
1803,Jul,7,15:28:49,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771631.938256: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 9235,",E134,"ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,",1,security_anomaly,Mac_2k,2025-07-07 15:28:49.000,2025-07-07 15:28:49,15,0,7,7,0,1,0,49.0,1802,2
1804,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread,0,normal,Mac_2k,2025-07-07 16:04:15.000,2025-07-07 16:04:15,16,0,7,7,0,1,0,2126.0,1803,8
1805,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>,0,normal,Mac_2k,2025-07-07 16:04:15.000,2025-07-07 16:04:15,16,0,7,7,0,1,0,0.0,1804,8
1806,Jul,7,16:04:15,calvisitor-10-105-160-205,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0,normal,Mac_2k,2025-07-07 16:04:15.000,2025-07-07 16:04:15,16,0,7,7,0,1,0,0.0,1805,8
1807,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: enable_<*>:<*>, profile_<*>:<*>, enable_<*>:<*>, profile_<*>:<*>",0,normal,Mac_2k,2025-07-07 16:04:15.000,2025-07-07 16:04:15,16,0,7,7,0,1,0,0.0,1806,8
1808,Jul,7,16:04:16,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25340 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,1,network_anomaly,Mac_2k,2025-07-07 16:04:16.000,2025-07-07 16:04:16,16,0,7,7,0,1,0,1.0,1807,8
1809,Jul,7,16:04:22,authorMacBook-Pro,netbiosd,38222,,Unable to start NetBIOS name service:,E326,Unable to start NetBIOS name service:,1,network_anomaly,Mac_2k,2025-07-07 16:04:22.000,2025-07-07 16:04:22,16,0,7,7,0,1,0,6.0,1808,8
1810,Jul,7,16:04:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25354 123.151.10.190:80,E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*>.<*> <*> <*>:<*>,1,security_anomaly,Mac_2k,2025-07-07 16:04:28.000,2025-07-07 16:04:28,16,0,7,7,0,1,0,6.0,1809,8
1811,Jul,7,16:04:44,calvisitor-10-105-161-77,kernel,0,,"ARPT: 771663.085756: wl0: Roamed or switched channel, reason #8, bssid 00:a6:ca:db:93:cc, last RSSI -60",E143,"ARPT: <*>.<*>: wl0: Roamed or switched channel, reason #<*>, bssid <*>:<*>:<*><*>:<*>, last RSSI <*>",0,normal,Mac_2k,2025-07-07 16:04:44.000,2025-07-07 16:04:44,16,0,7,7,0,1,0,16.0,1810,8
1812,Jul,7,16:05:37,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,E165,Captive: CNPluginHandler en0: Inactive,0,normal,Mac_2k,2025-07-07 16:05:37.000,2025-07-07 16:05:37,16,0,7,7,0,1,0,53.0,1811,3
1813,Jul,7,16:05:38,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 0c:68:03:d6:c5:1c,E207,en0: BSSID changed to <*>,1,security_anomaly,Mac_2k,2025-07-07 16:05:38.000,2025-07-07 16:05:38,16,0,7,7,0,1,0,1.0,1812,3
1814,Jul,7,16:05:42,calvisitor-10-105-161-77,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,0,normal,Mac_2k,2025-07-07 16:05:42.000,2025-07-07 16:05:42,16,0,7,7,0,1,0,4.0,1813,3
1815,Jul,7,16:24:10,authorMacBook-Pro,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fb7f0035dc0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",E285,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",0,normal,Mac_2k,2025-07-07 16:24:10.000,2025-07-07 16:24:10,16,0,7,7,0,1,0,1108.0,1814,9
1816,Jul,7,16:24:11,authorMacBook-Pro,corecaptured,38241,,"CCFile::copyFile fileName is [2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-07_16,24,11.124183]=AssocFail:sts:2_rsn:0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>",0,normal,Mac_2k,2025-07-07 16:24:11.000,2025-07-07 16:24:11,16,0,7,7,0,1,0,1.0,1815,9
1817,Jul,7,16:24:11,authorMacBook-Pro,corecaptured,38241,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0,normal,Mac_2k,2025-07-07 16:24:11.000,2025-07-07 16:24:11,16,0,7,7,0,1,0,0.0,1816,9
1818,Jul,7,16:24:16,authorMacBook-Pro,corecaptured,38241,,"CCFile::captureLog Received Capture notice id: 1499469856.145137, reason = AssocFail:sts:2_rsn:0",E169,"CCFile::captureLog Received Capture notice id: <*>, reason = AssocFail:sts:<NUM>_rsn:<NUM>",0,normal,Mac_2k,2025-07-07 16:24:16.000,2025-07-07 16:24:16,16,0,7,7,0,1,0,5.0,1817,9
1819,Jul,7,16:24:16,authorMacBook-Pro,corecaptured,38241,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0,normal,Mac_2k,2025-07-07 16:24:16.000,2025-07-07 16:24:16,16,0,7,7,0,1,0,0.0,1818,9
1820,Jul,7,16:24:18,authorMacBook-Pro,corecaptured,38241,,Received Capture Event,E294,Received Capture Event,0,normal,Mac_2k,2025-07-07 16:24:18.000,2025-07-07 16:24:18,16,0,7,7,0,1,0,2.0,1819,9
1821,Jul,7,16:24:23,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-07 16:24:23.000,2025-07-07 16:24:23,16,0,7,7,0,1,0,5.0,1820,9
1822,Jul,7,16:24:43,authorMacBook-Pro,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList,0,normal,Mac_2k,2025-07-07 16:24:43.000,2025-07-07 16:24:43,16,0,7,7,0,1,0,20.0,1821,9
1823,Jul,7,16:24:49,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,38247,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-07 16:24:49.000,2025-07-07 16:24:49,16,0,7,7,0,1,0,6.0,1822,9
1824,Jul,7,16:45:57,authorMacBook-Pro,WindowServer,184,,CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,E184,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake,0,normal,Mac_2k,2025-07-07 16:45:57.000,2025-07-07 16:45:57,16,0,7,7,0,1,0,1268.0,1823,1
1825,Jul,7,16:46:23,calvisitor-10-105-160-85,com.apple.AddressBook.InternetAccountsBridge,38259,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-07 16:46:23.000,2025-07-07 16:46:23,16,0,7,7,0,1,0,26.0,1824,1
1826,Jul,7,16:49:57,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive',0,normal,Mac_2k,2025-07-07 16:49:57.000,2025-07-07 16:49:57,16,0,7,7,0,1,0,214.0,1825,1
1827,Jul,7,16:53:53,calvisitor-10-105-160-85,com.apple.SecurityServer,80,,Session 102106 destroyed,E309,Session <*> destroyed,0,normal,Mac_2k,2025-07-07 16:53:53.000,2025-07-07 16:53:53,16,0,7,7,0,1,0,236.0,1826,1
1828,Jul,7,16:57:09,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,32778,,[16:57:09.235] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1,performance_issue,Mac_2k,2025-07-07 16:57:09.000,2025-07-07 16:57:09,16,0,7,7,0,1,0,196.0,1827,1
1829,Jul,7,16:59:44,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,1,config_error,Mac_2k,2025-07-07 16:59:44.000,2025-07-07 16:59:44,16,0,7,7,0,1,0,155.0,1828,1
1830,Jul,7,17:15:46,calvisitor-10-105-160-85,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.38405,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>",0,normal,Mac_2k,2025-07-07 17:15:46.000,2025-07-07 17:15:46,17,0,7,7,0,1,0,962.0,1829,1
1831,Jul,7,17:20:30,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,1,performance_issue,Mac_2k,2025-07-07 17:20:30.000,2025-07-07 17:20:30,17,0,7,7,0,1,0,284.0,1830,1
1832,Jul,7,17:30:00,calvisitor-10-105-160-85,kernel,0,,Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup com.apple.networkd,E299,Sandbox: <*>(<*>) deny(<*>) mach-lookup <*>,0,normal,Mac_2k,2025-07-07 17:30:00.000,2025-07-07 17:30:00,17,0,7,7,0,1,0,570.0,1831,2
1833,Jul,7,17:30:00,calvisitor-10-105-160-85,QuickLookSatellite,38418,,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] libnetcore-583.50.1 0   libsystem_network.dylib             0x00007fff92fabde9 __nw_create_backtrace_string + 123 1   libsystem_network.dylib             0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2   libdispatch.dylib                   0x00007fff980fa93d _dispatch_call_block_and_release + 12 3   libdispatch.dylib                   0x00007fff980ef40b _dispatch_client_callout + 8 4   libdispatch.dylib                   0x00007fff980f403b _dispatch_queue_drain + 754 5   libdispatch.dylib                   0x00007fff980fa707 _dispatch_queue_invoke + 549 6   libdispatch.dylib                   0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7   libdispatch.dylib                   0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8   libsystem_pthread.dylib             0x00007fff8ebc44de _pthread_wqthread + 1129 9   libsystem_pthread.dylib             0x00007fff8ebc2341 start_wqthread + 13",E277,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [<*>_<*>] libnetcore-<*>.<*>.<*> <*>   libsystem_network.dylib             <*> __nw_create_backtrace_string + <*> <*>   libsystem_network.dylib             <*> nw_path_evaluator_start_helper_connection + <*> <*>   libdispatch.dylib                   <*> _dispatch_call_block_and_release + <*> <*>   libdispatch.dylib                   <*> _dispatch_client_callout + <*> <*>   libdispatch.dylib                   <*> _dispatch_queue_drain + <*> <*>   libdispatch.dylib                   <*> _dispatch_queue_invoke + <*> <*>   libdispatch.dylib                   <*> _dispatch_root_queue_drain + <*> <*>   libdispatch.dylib                   <*> _dispatch_worker_<*> + <*> <*>   libsystem_pthread.dylib             <*> _pthread_wqthread + <*> <*>   libsystem_pthread.dylib             <*> start_wqthread + <*>",1,network_anomaly,Mac_2k,2025-07-07 17:30:00.000,2025-07-07 17:30:00,17,0,7,7,0,1,0,0.0,1832,2
1834,Jul,7,17:34:51,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,E257,KeychainGetICDPStatus: status: off,1,security_anomaly,Mac_2k,2025-07-07 17:34:51.000,2025-07-07 17:34:51,17,0,7,7,0,1,0,291.0,1833,1
1835,Jul,7,17:45:26,calvisitor-10-105-160-85,loginwindow,94,,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",E193,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces.",1,performance_issue,Mac_2k,2025-07-07 17:45:26.000,2025-07-07 17:45:26,17,0,7,7,0,1,0,635.0,1834,1
1836,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,RTC: PowerByCalendarDate setting ignored,E296,RTC: PowerByCalendarDate setting ignored,0,normal,Mac_2k,2025-07-07 18:02:24.000,2025-07-07 18:02:24,18,0,7,7,0,0,0,1018.0,1835,3
1837,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,E252,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,0,normal,Mac_2k,2025-07-07 18:02:24.000,2025-07-07 18:02:24,18,0,7,7,0,0,0,0.0,1836,3
1838,Jul,7,18:02:49,calvisitor-10-105-160-85,kernel,0,,Sandbox: com.apple.Addres(38449) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-07 18:02:49.000,2025-07-07 18:02:49,18,0,7,7,0,0,0,25.0,1837,3
1839,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-07 18:09:40.000,2025-07-07 18:09:40,18,0,7,7,0,0,0,411.0,1838,5
1840,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>,0,normal,Mac_2k,2025-07-07 18:09:40.000,2025-07-07 18:09:40,18,0,7,7,0,0,0,0.0,1839,5
1841,Jul,7,18:09:40,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),E33,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>),0,normal,Mac_2k,2025-07-07 18:09:40.000,2025-07-07 18:09:40,18,0,7,7,0,0,0,0.0,1840,5
1842,Jul,7,18:09:41,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=0),E301,Saw change in network reachability (isReachable=<*>),0,normal,Mac_2k,2025-07-07 18:09:41.000,2025-07-07 18:09:41,18,0,7,7,0,0,0,1.0,1841,5
1843,Jul,7,18:09:46,authorMacBook-Pro,corecaptured,38453,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0,normal,Mac_2k,2025-07-07 18:09:46.000,2025-07-07 18:09:46,18,0,7,7,0,0,0,5.0,1842,5
1844,Jul,7,18:10:00,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-07 18:10:00.000,2025-07-07 18:10:00,18,0,7,7,0,0,0,14.0,1843,3
1845,Jul,7,18:10:10,calvisitor-10-105-160-85,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,0,normal,Mac_2k,2025-07-07 18:10:10.000,2025-07-07 18:10:10,18,0,7,7,0,0,0,10.0,1844,3
1846,Jul,7,18:10:14,calvisitor-10-105-160-85,kernel,0,,en0::IO80211Interface::postMessage bssid changed,E56,<*>::<*>::postMessage bssid changed,0,normal,Mac_2k,2025-07-07 18:10:14.000,2025-07-07 18:10:14,18,0,7,7,0,0,0,4.0,1845,3
1847,Jul,7,18:11:11,calvisitor-10-105-160-85,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: <*>,0,normal,Mac_2k,2025-07-07 18:11:11.000,2025-07-07 18:11:11,18,0,7,7,0,0,0,57.0,1846,4
1848,Jul,7,18:11:20,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 68031 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-07 18:11:20.000,2025-07-07 18:11:20,18,0,7,7,0,0,0,9.0,1847,4
1849,Jul,7,18:11:21,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2889 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-07 18:11:21.000,2025-07-07 18:11:21,18,0,7,7,0,0,0,1.0,1848,4
1850,Jul,7,18:11:40,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0,normal,Mac_2k,2025-07-07 18:11:40.000,2025-07-07 18:11:40,18,0,7,7,0,0,0,19.0,1849,4
1851,Jul,7,18:23:30,calvisitor-10-105-160-85,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,0,normal,Mac_2k,2025-07-07 18:23:30.000,2025-07-07 18:23:30,18,0,7,7,0,0,0,710.0,1850,3
1852,Jul,7,18:23:32,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0,normal,Mac_2k,2025-07-07 18:23:32.000,2025-07-07 18:23:32,18,0,7,7,0,0,0,2.0,1851,3
1853,Jul,7,18:23:40,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 67203 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-07 18:23:40.000,2025-07-07 18:23:40,18,0,7,7,0,0,0,8.0,1852,3
1854,Jul,7,18:24:25,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 442301 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-07 18:24:25.000,2025-07-07 18:24:25,18,0,7,7,0,0,0,45.0,1853,1
1855,Jul,7,18:37:36,calvisitor-10-105-160-85,AddressBookSourceSync,38490,,-[SOAPParser:0x7fca6040cb50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),E47,-[SOAPParser:<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),0,normal,Mac_2k,2025-07-07 18:37:36.000,2025-07-07 18:37:36,18,0,7,7,0,0,0,791.0,1854,1
1856,Jul,7,18:38:03,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 441483 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",0,normal,Mac_2k,2025-07-07 18:38:03.000,2025-07-07 18:38:03,18,0,7,7,0,0,0,27.0,1855,1
