LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1817,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.621,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36,Removable base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:25.621,2017-05-16 00:13:25.621,0,1,16,5,0,0,1,0.001,1816,135
1818,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.622,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E29,Base or swap file too young to remove: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:25.622,2017-05-16 00:13:25.622,0,1,16,5,0,0,1,0.001,1817,135
1819,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:26.290,25746,INFO,nova.osapi_compute.wsgi.server,req-5addb7fc-f821-4418-85ee-18d453e4401e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0954659",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:26.290,2017-05-16 00:13:26.290,0,1,16,5,0,0,1,0.668,1818,135
1820,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:27.251,25746,INFO,nova.api.openstack.wsgi,req-4beefba4-a928-45a5-90f6-6246e77bc2ce f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,E33,HTTP exception thrown: No instances found for any event,0,normal,OpenStack_2k,2017-05-16 00:13:27.251,2017-05-16 00:13:27.251,0,1,16,5,0,0,1,0.961,1819,135
1821,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:27.253,25746,INFO,nova.osapi_compute.wsgi.server,req-4beefba4-a928-45a5-90f6-6246e77bc2ce f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0877421",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:27.253,2017-05-16 00:13:27.253,0,1,16,5,0,0,1,0.002,1820,135
1822,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:30.649,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42,Unknown base file: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:30.649,2017-05-16 00:13:30.649,0,1,16,5,0,0,1,3.396,1821,135
1823,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:30.650,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36,Removable base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:30.650,2017-05-16 00:13:30.650,0,1,16,5,0,0,1,0.001,1822,135
1824,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:30.652,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E37,Removing base or swap file: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:30.652,2017-05-16 00:13:30.652,0,1,16,5,0,0,1,0.002,1823,135
1825,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:36.797,25746,INFO,nova.osapi_compute.wsgi.server,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4923580",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:36.797,2017-05-16 00:13:36.797,0,1,16,5,0,0,1,6.145,1824,135
1826,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:37.004,25746,INFO,nova.osapi_compute.wsgi.server,req-dc39a957-533e-48ec-bdbe-e9483f37cb85 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2042511",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:37.004,2017-05-16 00:13:37.004,0,1,16,5,0,0,1,0.207,1825,135
1827,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.116,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0,normal,OpenStack_2k,2017-05-16 00:13:37.116,2017-05-16 00:13:37.116,0,1,16,5,0,0,1,0.112,1826,135
1828,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.117,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Total memory: 64172 MB, used: 512.00 MB",E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB",0,normal,OpenStack_2k,2017-05-16 00:13:37.117,2017-05-16 00:13:37.117,0,1,16,5,0,0,1,0.001,1827,135
1829,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.117,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB",0,normal,OpenStack_2k,2017-05-16 00:13:37.117,2017-05-16 00:13:37.117,0,1,16,5,0,0,1,0.0,1828,135
1830,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.118,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB",0,normal,OpenStack_2k,2017-05-16 00:13:37.118,2017-05-16 00:13:37.118,0,1,16,5,0,0,1,0.001,1829,135
1831,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.118,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited",0,normal,OpenStack_2k,2017-05-16 00:13:37.118,2017-05-16 00:13:37.118,0,1,16,5,0,0,1,0.0,1830,135
1832,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.119,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU",0,normal,OpenStack_2k,2017-05-16 00:13:37.119,2017-05-16 00:13:37.119,0,1,16,5,0,0,1,0.001,1831,135
1833,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.119,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",0,normal,OpenStack_2k,2017-05-16 00:13:37.119,2017-05-16 00:13:37.119,0,1,16,5,0,0,1,0.0,1832,135
1834,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.154,2931,INFO,nova.compute.claims,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Claim successful,E2,[instance: <*>] Claim successful,0,normal,OpenStack_2k,2017-05-16 00:13:37.154,2017-05-16 00:13:37.154,0,1,16,5,0,0,1,0.035,1833,135
1835,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:37.193,25746,INFO,nova.osapi_compute.wsgi.server,req-aef59c8e-1f3c-4a10-8c3b-8e73c538f3ed 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1843870",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:37.193,2017-05-16 00:13:37.193,0,1,16,5,0,0,1,0.039,1834,135
1836,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:37.397,25746,INFO,nova.osapi_compute.wsgi.server,req-d45c30d9-d550-4192-ae3f-9921a31a99e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/c62f4f25-982c-4ea2-b5e4-93000edfcfbf HTTP/1.1"" status: 200 len: 1708 time: 0.1990912",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:37.397,2017-05-16 00:13:37.397,0,1,16,5,0,0,1,0.204,1835,135
1837,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:37.725,2931,INFO,nova.virt.libvirt.driver,req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Creating image,E3,[instance: <*>] Creating image,0,normal,OpenStack_2k,2017-05-16 00:13:37.725,2017-05-16 00:13:37.725,0,1,16,5,0,0,1,0.328,1836,135
1838,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:38.664,25746,INFO,nova.osapi_compute.wsgi.server,req-68b928fe-2e4c-41b1-b891-baef5468e91f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2619801",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:38.664,2017-05-16 00:13:38.664,0,1,16,5,0,0,1,0.939,1837,135
1839,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:38.946,25746,INFO,nova.osapi_compute.wsgi.server,req-01f26494-f0ef-4145-8d57-e2afa2aebbdf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2775590",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:38.946,2017-05-16 00:13:38.946,0,1,16,5,0,0,1,0.282,1838,135
1840,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:38.964,2931,INFO,nova.compute.manager,-,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:13:38.964,2017-05-16 00:13:38.964,0,1,16,5,0,0,1,0.018,1839,135
1841,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:40.230,25746,INFO,nova.osapi_compute.wsgi.server,req-505be128-84cc-4f5a-a280-38720ea84241 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2774730",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:40.230,2017-05-16 00:13:40.230,0,1,16,5,0,0,1,1.266,1840,135
1842,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:40.505,25746,INFO,nova.osapi_compute.wsgi.server,req-2bef14f0-3254-4098-8d7c-b319eebbd43e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2710969",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:40.505,2017-05-16 00:13:40.505,0,1,16,5,0,0,1,0.275,1841,135
1843,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:41.782,25746,INFO,nova.osapi_compute.wsgi.server,req-afb01936-1170-4119-9232-5e5ecdaede34 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2718439",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:41.782,2017-05-16 00:13:41.782,0,1,16,5,0,0,1,1.277,1842,135
1844,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:42.048,25746,INFO,nova.osapi_compute.wsgi.server,req-77753070-ea2f-46c8-8fa6-2a21b015c00f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2621701",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:42.048,2017-05-16 00:13:42.048,0,1,16,5,0,0,1,0.266,1843,135
1845,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:43.316,25746,INFO,nova.osapi_compute.wsgi.server,req-d30bba94-9266-4848-8388-87de60c4ee51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2635791",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:43.316,2017-05-16 00:13:43.316,0,1,16,5,0,0,1,1.268,1844,135
1846,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:43.578,25746,INFO,nova.osapi_compute.wsgi.server,req-4f3253c1-cda0-44a7-b910-a1e816a985fe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2570450",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:43.578,2017-05-16 00:13:43.578,0,1,16,5,0,0,1,0.262,1845,135
1847,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:44.852,25746,INFO,nova.osapi_compute.wsgi.server,req-90bee863-254f-4aaa-b399-2a7d15fed576 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2682898",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:44.852,2017-05-16 00:13:44.852,0,1,16,5,0,0,1,1.274,1846,135
1848,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:45.134,25746,INFO,nova.osapi_compute.wsgi.server,req-e101c9c1-2850-452f-be89-d5c81daba5b8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2776449",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:45.134,2017-05-16 00:13:45.134,0,1,16,5,0,0,1,0.282,1847,135
1849,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:46.412,25746,INFO,nova.osapi_compute.wsgi.server,req-3f4867ee-5402-4e7f-bf24-41c58b20e80b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2732630",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:46.412,2017-05-16 00:13:46.412,0,1,16,5,0,0,1,1.278,1848,135
1850,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:46.676,25746,INFO,nova.osapi_compute.wsgi.server,req-6d19b68e-0a24-4e59-8d02-5f3e1ca859f8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2597642",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:46.676,2017-05-16 00:13:46.676,0,1,16,5,0,0,1,0.264,1849,135
1851,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:47.944,25746,INFO,nova.osapi_compute.wsgi.server,req-b35243f5-f4cf-44c3-8085-9c3e6d636cd4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2634368",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:47.944,2017-05-16 00:13:47.944,0,1,16,5,0,0,1,1.268,1850,135
1852,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:48.312,25746,INFO,nova.osapi_compute.wsgi.server,req-60ef3ade-e54b-47c2-ae3c-cdf307668e2e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3644130",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:48.312,2017-05-16 00:13:48.312,0,1,16,5,0,0,1,0.368,1851,135
1853,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:49.563,25746,INFO,nova.osapi_compute.wsgi.server,req-97a94302-7980-4793-9333-2254342e1d40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2462721",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:49.563,2017-05-16 00:13:49.563,0,1,16,5,0,0,1,1.251,1852,135
1854,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:49.818,25746,INFO,nova.osapi_compute.wsgi.server,req-660ffeaf-e3fe-4f45-a960-2a207e61fcc7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2509589",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:49.818,2017-05-16 00:13:49.818,0,1,16,5,0,0,1,0.255,1853,135
1855,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:50.258,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:13:50.258,2017-05-16 00:13:50.258,0,1,16,5,0,0,1,0.44,1854,135
1856,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:50.259,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:13:50.259,2017-05-16 00:13:50.259,0,1,16,5,0,0,1,0.001,1855,135
1857,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:50.443,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:13:50.443,2017-05-16 00:13:50.443,0,1,16,5,0,0,1,0.184,1856,135
1858,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:50.667,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Started (Lifecycle Event),E22,[instance: <*>] VM Started (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:13:50.667,2017-05-16 00:13:50.667,0,1,16,5,0,0,1,0.224,1857,135
1859,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:50.738,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Paused (Lifecycle Event),E20,[instance: <*>] VM Paused (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:13:50.738,2017-05-16 00:13:50.738,0,1,16,5,0,0,1,0.071,1858,135
1860,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:50.867,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,0,normal,OpenStack_2k,2017-05-16 00:13:50.867,2017-05-16 00:13:50.867,0,1,16,5,0,0,1,0.129,1859,135
1861,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:51.276,25746,INFO,nova.osapi_compute.wsgi.server,req-f1f8bad1-1773-49bb-a7b5-782106415c71 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4522619",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:51.276,2017-05-16 00:13:51.276,0,1,16,5,0,0,1,0.409,1860,135
1862,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:51.521,25746,INFO,nova.osapi_compute.wsgi.server,req-6d61da96-503a-40e2-a90e-6429d34f0c00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2413731",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:51.521,2017-05-16 00:13:51.521,0,1,16,5,0,0,1,0.245,1861,135
1863,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:52.802,25746,INFO,nova.osapi_compute.wsgi.server,req-7b894c1d-bfc0-4dca-afed-0b8ca7a93a72 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2758210",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:13:52.802,2017-05-16 00:13:52.802,0,1,16,5,0,0,1,1.281,1862,135
